status
Statement executed successfully.

status
Statement executed successfully.

LP_LOAN_ID,LOANID,PAYOFFUID,PLACEMENT_STATUS,PLACEMENT_STATUS_STARTDATE,CHARGEOFFDATE,PRINCIPALBALANCEATCHARGEOFF,RECOVERIESPAIDTODATE,CURRENT_LP_STATUS,SETTLEMENTSTATUS,SETTLEMENT_ACCEPTED_DATE,SETTLEMENT_COMPLETION_DATE,SETTLEMENT_AMOUNT,SETTLEMENT_AMOUNT_PAID,SETTLEMENT_DATA_SOURCE_LIST,POST_CHARGEOFF_PAYMENT_COUNT,TOTAL_POST_CHARGEOFF_PAYMENTS,LAST_POST_CHARGEOFF_PAYMENT_DATE,AUTOPAY_PENDING,AUTOPAY_TYPE,NEXT_AUTOPAY_DATE,AUTOPAY_AMOUNT,AUTOPAY_COUNT,FUTURE_PAYMENT_COUNT,FUTURE_PAYMENT_DATE,TOTAL_FUTURE_PAYMENT_AMOUNT,FUTURE_PAYMENT_TYPES,HAS_SETTLEMENT_DATA,HAS_ACTIVE_AUTOPAY,HAS_FUTURE_PAYMENTS,TOTAL_CONFLICT_COUNT
114188,P73B35C97862B,6c9f64bf-28ad-5f58-4593-73b35c97862b,Placed - Bounce,2024-11-25,2023-12-18,9360.6700,5673.0000,Closed - Charged-Off Collectible,Complete,,,,,CUSTOM_FIELDS,1,5673.00,2024-09-27,N,,,0.00,0,0,,0.00,,1,0,0,1
117532,P9413A1C45406,03382ff0-fd4f-d419-8704-9413a1c45406,Placed - Bounce,2024-11-25,2023-12-18,6198.4700,2530.9200,Closed - Charged-Off Collectible,Active,,,,,CUSTOM_FIELDS,14,2530.92,2025-09-18,N,,,0.00,0,0,,0.00,,1,0,0,1
111320,P975803372B35,690fa84e-f9bb-d3d6-eb5c-975803372b35,Placed - Bounce,2024-11-25,2023-12-18,12542.3500,10000.0000,Closed - Charged-Off Collectible,Complete,,,,,CUSTOM_FIELDS,1,10000.00,2024-08-15,N,,,0.00,0,0,,0.00,,1,0,0,1
110488,PEAC8B70DF429,34502aae-9038-fe7e-79ad-eac8b70df429,Placed - Bounce,2024-11-25,2023-12-15,6886.2300,201.0000,Closed - Charged-Off Collectible,Inactive,,,,,CUSTOM_FIELDS,1,201.00,2024-03-12,N,,,0.00,0,0,,0.00,,1,0,0,1
115409,P49671E5BDBF0,a997abf1-b4d8-3c59-853a-49671e5bdbf0,Placed - Bounce,2024-11-25,2023-12-15,22019.2700,6605.7900,Closed - Charged-Off Collectible,Complete,,,,,CUSTOM_FIELDS,1,6605.79,2024-08-29,N,,,0.00,0,0,,0.00,,1,0,0,1
122771,PF100D879D812,c7a162d3-2bc6-ea11-4366-f100d879d812,Placed - Bounce,2024-11-25,2023-12-14,8223.5200,5345.2900,Closed - Charged-Off Collectible,Complete,,,,,CUSTOM_FIELDS,1,5345.29,2024-10-21,N,,,0.00,0,0,,0.00,,1,0,0,1
121999,PB44B0BCF9AF5,951227b2-77f1-47c3-c2a9-b44b0bcf9af5,Placed - Bounce,2024-11-25,2023-12-13,7235.9900,2850.0000,Closed - Charged-Off Collectible,,,,,,CUSTOM_FIELDS,19,2850.00,2025-10-03,N,,,0.00,0,0,,0.00,,1,0,0,1
122973,P0BFE80167F77,b448f5fa-2c5b-bd34-fa5e-0bfe80167f77,Placed - Bounce,2024-11-25,2023-12-12,13589.8900,8833.4300,Closed - Settled in Full,Complete,,2024-12-16,,8829.00,"CUSTOM_FIELDS, SUB_STATUS",3,8833.43,2024-12-16,N,,,0.00,0,0,,0.00,,1,0,0,1
117528,P7BBE6CE9BA2A,22bcc5af-f962-7bb3-ce22-7bbe6ce9ba2a,Placed - Bounce,2024-11-25,2023-12-12,28757.8900,8627.3700,Closed - Charged-Off Collectible,Complete,,,,,CUSTOM_FIELDS,1,8627.37,2024-08-30,N,,,0.00,0,0,,0.00,,1,0,0,1
105698,PFA948EFED70C,04686ee4-d9ab-9936-6c6f-fa948efed70c,Placed - Bounce,2024-11-25,2023-12-10,4061.8700,2640.2200,Closed - Charged-Off Collectible,Complete,,,,,CUSTOM_FIELDS,1,2640.22,2024-11-20,N,,,0.00,0,0,,0.00,,1,0,0,1
105279,P39FB73DF4C1B,9f8cb96b-602c-541e-7bcd-39fb73df4c1b,Placed - Bounce,2024-11-25,2023-12-10,6153.7200,359.0000,Closed - Charged-Off Collectible,Inactive,,,,,CUSTOM_FIELDS,1,359.00,2024-03-20,N,,,0.00,0,0,,0.00,,1,0,0,1
103506,PC6C22995AC4D,9102c43f-f218-182c-d06f-c6c22995ac4d,Placed - Bounce,2024-11-25,2023-12-09,1692.9800,1085.9200,Closed - Charged-Off Collectible,Active,,,,,CUSTOM_FIELDS,11,1085.92,2025-09-26,N,,,0.00,0,0,,0.00,,1,0,0,1
117155,PD093D062300A,5b0259d3-7470-cc80-eb50-d093d062300a,Placed - Bounce,2024-11-25,2023-12-08,2426.9100,1577.4900,Closed - Settled in Full,Complete,,2024-12-13,,1577.49,"CUSTOM_FIELDS, SUB_STATUS",1,1577.49,2024-12-13,N,,,0.00,0,0,,0.00,,1,0,0,1
104267,P9E78CFCFB88A,e880691c-8991-833e-037f-9e78cfcfb88a,Placed - Bounce,2024-11-25,2023-12-04,1048.7700,200.0000,Closed - Charged-Off Collectible,,,,,,CUSTOM_FIELDS,1,200.00,2024-03-05,N,,,0.00,0,0,,0.00,,1,0,0,1
119507,PA977F2A8AAD4,eced4a05-05bb-7849-6c5b-a977f2a8aad4,Placed - Bounce,2024-11-19,2023-12-01,7535.5900,4898.1300,Closed - Charged-Off Collectible,Complete,,,,,CUSTOM_FIELDS,1,4898.13,2024-08-12,N,,,0.00,0,0,,0.00,,1,0,0,1
114148,P3410AE863194,43baf3c4-853a-bbc8-a268-3410ae863194,Placed - Bounce,2024-11-19,2023-12-01,12853.1900,8354.5700,Closed - Charged-Off Collectible,Complete,,,,,CUSTOM_FIELDS,1,8354.57,2024-11-12,N,,,0.00,0,0,,0.00,,1,0,0,1
104444,P55F426F3B1CA,8f16e375-5ef4-8e66-ed39-55f426f3b1ca,Placed - Bounce,2024-11-25,2023-12-01,2483.1200,1117.4000,Closed - Charged-Off Collectible,Complete,,,,,CUSTOM_FIELDS,1,1117.40,2024-09-11,N,,,0.00,0,0,,0.00,,1,0,0,1
111072,P5F270C31C97F,509dc35f-ca08-fed2-6e92-5f270c31c97f,Placed - Bounce,2024-11-19,2023-12-01,1595.4800,1037.0600,Closed - Charged-Off Collectible,Complete,,,,,CUSTOM_FIELDS,1,1037.06,2024-08-15,N,,,0.00,0,0,,0.00,,1,0,0,1
84435,P0F96DEB9D0F2,d5b15ed3-6534-a473-9759-0f96deb9d0f2,Placed - Bounce,2025-06-18,2023-11-30,7176.9100,4665.0000,Closed - Charged-Off Collectible,,,,,,"CUSTOM_FIELDS, DOCUMENTS",1,4665.00,2025-01-07,N,,,0.00,0,0,,0.00,,1,0,0,1
116962,P4DC38B4FD0D2,fd2e1f49-8d87-a8dc-a284-4dc38b4fd0d2,Placed - Bounce,2024-11-25,2023-11-29,12131.9800,2123.1000,Closed - Charged-Off Collectible,Inactive,,,,,CUSTOM_FIELDS,6,2123.10,2024-07-15,N,,,0.00,0,0,,0.00,,1,0,0,1
114756,P4FB8F3F17A86,d94d12bb-ce71-ccf7-98a7-4fb8f3f17a86,Placed - Bounce,2024-11-25,2023-11-29,2038.9100,1325.2900,Closed - Charged-Off Collectible,Complete,,,,,CUSTOM_FIELDS,1,1325.29,2024-10-11,N,,,0.00,0,0,,0.00,,1,0,0,1
106730,PE234453FE361,1f702065-f09a-035d-7a84-e234453fe361,Placed - Bounce,2024-11-25,2023-11-25,3750.9200,656.4400,Closed - Charged-Off Collectible,Inactive,,,,,CUSTOM_FIELDS,3,656.44,2024-08-05,N,,,0.00,0,0,,0.00,,1,0,0,1
105475,PFA77C39D854E,f8429903-3c8d-4c8c-ae51-fa77c39d854e,Placed - Bounce,2024-11-25,2023-11-25,4085.0300,400.0000,Closed - Charged-Off Collectible,,,,,,CUSTOM_FIELDS,2,400.00,2024-04-22,N,,,0.00,0,0,,0.00,,1,0,0,1
113453,P884C37D5270B,23302041-de0d-1bf5-bb8b-884c37d5270b,Placed - Bounce,2024-11-25,2023-11-25,5935.6800,1531.0000,Closed - Charged-Off Collectible,Active,,,,,CUSTOM_FIELDS,14,1531.00,2025-09-18,N,,,0.00,0,0,,0.00,,1,0,0,1
117068,P61C536F79906,334f10d3-992f-79e4-644a-61c536f79906,Placed - Bounce,2024-11-25,2023-11-24,8125.9100,1448.0200,Closed - Charged-Off Collectible,Active,,,,,CUSTOM_FIELDS,3,1448.02,2024-12-02,N,,,0.00,0,0,,0.00,,1,0,0,1
122431,PD92C2A6383C0,5c35900f-6d2d-948b-3798-d92c2a6383c0,Placed - Bounce,2024-11-25,2023-11-23,14420.4300,7931.2400,Closed - Charged-Off Collectible,Complete,,,,,CUSTOM_FIELDS,1,7931.24,2024-09-23,N,,,0.00,0,0,,0.00,,1,0,0,1
120808,PCAE31651E16D,bcab4ee6-7015-5fa0-3e4b-cae31651e16d,Placed - Bounce,2024-11-25,2023-11-23,9252.4800,1619.1600,Closed - Charged-Off Collectible,Inactive,,,,,CUSTOM_FIELDS,6,1619.16,2024-11-21,N,,,0.00,0,0,,0.00,,1,0,0,1
120803,PA7019A966EF5,33080d1a-22a9-cec2-a9b6-a7019a966ef5,Placed - Bounce,2024-11-25,2023-11-22,22505.4000,6751.6200,Closed - Settled in Full,Complete,2024-08-19,2024-09-04,6751.62,6751.62,"CUSTOM_FIELDS, DOCUMENTS, SUB_STATUS",1,6751.62,2024-09-04,N,,,0.00,0,0,,0.00,,1,0,0,1
116627,PA4714F8A1AA8,e7be1528-aeb6-4cff-6d25-a4714f8a1aa8,Placed - Bounce,2024-11-25,2023-11-21,17789.8800,3111.0000,Closed - Charged-Off Collectible,Inactive,,,,,CUSTOM_FIELDS,3,3111.00,2024-02-16,N,,,0.00,0,0,,0.00,,1,0,0,1
123307,P4F1C9EA91112,d38f0ea4-f00b-01f6-63df-4f1c9ea91112,Placed - Bounce,2024-11-25,2023-11-19,18311.7800,9155.8900,Closed - Charged-Off Collectible,Complete,,,,,CUSTOM_FIELDS,1,9155.89,2024-10-15,N,,,0.00,0,0,,0.00,,1,0,0,1
111383,PD541CF4439AF,d44360a9-f0ad-2433-ac8a-d541cf4439af,Placed - Bounce,2024-11-25,2023-11-19,5128.8200,1788.0000,Closed - Charged-Off Collectible,Active,,,,,CUSTOM_FIELDS,12,1788.00,2025-09-25,N,,,0.00,0,0,,0.00,,1,0,0,1
109417,PA1E80BA9792C,aea645f2-6b12-3f18-1742-a1e80ba9792c,Placed - Bounce,2024-11-25,2023-11-18,14101.6400,4230.5000,Closed - Charged-Off Collectible,Complete,,,4230.50,,"CUSTOM_FIELDS, DOCUMENTS",1,4230.50,2024-08-23,N,,,0.00,0,0,,0.00,,1,0,0,1
123703,P606784971CBE,ecb58fa7-0587-bb3d-8ffa-606784971cbe,Placed - Bounce,2024-11-25,2023-11-17,17882.6500,5364.8000,Closed - Charged-Off Collectible,Complete,,,,,CUSTOM_FIELDS,1,5364.80,2024-08-19,N,,,0.00,0,0,,0.00,,1,0,0,1
111671,P51465ADE8009,bca1b56f-4dd3-1aea-d134-51465ade8009,Placed - Bounce,2024-11-25,2023-11-17,30788.9900,552.2900,Closed - Charged-Off Collectible,Inactive,,,,,CUSTOM_FIELDS,1,552.29,2024-06-18,N,,,0.00,0,0,,0.00,,1,0,0,1
85479,P29F39BC025AB,2d572509-481e-e4ec-1b66-29f39bc025ab,Placed - Bounce,2025-06-18,2023-11-17,2079.0300,400.0000,Closed - Charged-Off Collectible,Inactive,,,,,CUSTOM_FIELDS,4,400.00,2024-07-03,N,,,0.00,0,0,,0.00,,1,0,0,1
113377,P7F47F2D428C8,99718b02-09ea-fdea-4bf2-7f47f2d428c8,Placed - Bounce,2024-11-25,2023-11-14,5538.9500,646.0000,Closed - Charged-Off Collectible,Inactive,,,,,CUSTOM_FIELDS,2,646.00,2024-03-28,N,,,0.00,0,0,,0.00,,1,0,0,1
114929,PCF2A95F4B73A,af2fdd05-c6a3-e2e2-ed6f-cf2a95f4b73a,Placed - Bounce,2024-11-25,2023-11-13,26451.0900,14575.5500,Closed - Settled in Full,Complete,2024-08-29,2024-08-30,11875.55,11875.55,"CUSTOM_FIELDS, SUB_STATUS",10,14575.55,2024-08-30,N,,,0.00,0,0,,0.00,,1,0,0,1
121948,P8B70B03CDEFE,129ac1cf-2282-cc62-9999-8b70b03cdefe,Placed - Bounce,2024-11-25,2023-11-12,28518.7100,3327.2000,Closed - Charged-Off Collectible,Inactive,,,,,CUSTOM_FIELDS,4,3327.20,2024-11-15,N,,,0.00,0,0,,0.00,,1,0,0,1
107895,PC2FB4F5D9979,19ac217a-c85d-8d26-c80f-c2fb4f5d9979,Placed - Bounce,2024-11-25,2023-11-12,1881.8800,800.0000,Closed - Charged-Off Collectible,Complete,,,,,CUSTOM_FIELDS,1,800.00,2024-08-30,N,,,0.00,0,0,,0.00,,1,0,0,1
83993,P92DC057A0AB1,b4db9d87-e8f1-03ac-8674-92dc057a0ab1,Placed - Bounce,2025-06-18,2023-11-12,15974.5200,100.0000,Closed - Charged-Off Collectible,Active,2025-06-03,,8785.99,,"CUSTOM_FIELDS, PORTFOLIOS, DOCUMENTS, CHECKLIST_ITEMS",1,100.00,2024-04-25,N,,,0.00,0,0,,0.00,,1,0,0,1
118824,P39D8B28F305A,05d95408-67b9-3147-176f-39d8b28f305a,Placed - Bounce,2024-11-25,2023-11-12,6752.3800,3713.8100,Closed - Charged-Off Collectible,Complete,,,,,CUSTOM_FIELDS,1,3713.81,2024-08-20,N,,,0.00,0,0,,0.00,,1,0,0,1
113407,P25364AFD8581,bc084ad7-0706-f697-a61f-25364afd8581,Placed - Bounce,2024-11-25,2023-11-11,3843.5100,2498.2800,Closed - Charged-Off Collectible,Complete,,,,,CUSTOM_FIELDS,1,2498.28,2024-11-12,N,,,0.00,0,0,,0.00,,1,0,0,1
111159,P20703FB00005,0805c7e7-8b30-bc85-bdca-20703fb00005,Placed - Bounce,2024-11-25,2023-11-11,3885.1000,1969.5300,Closed - Charged-Off Collectible,Active,,,,,CUSTOM_FIELDS,9,1969.53,2024-11-13,N,,,0.00,0,0,,0.00,,1,0,0,1
123604,P3234820514E5,2eaf3ffd-4d49-060f-e09a-3234820514e5,Placed - Bounce,2024-11-25,2023-11-09,10729.5800,400.0000,Closed - Charged-Off Collectible,Active,,,,,CUSTOM_FIELDS,4,400.00,2025-03-05,N,,,0.00,0,0,,0.00,,1,0,0,1
123070,PDDDAF3E01205,48ecfdf7-5739-0b33-fb6b-dddaf3e01205,Placed - Bounce,2024-11-25,2023-11-05,17746.1600,1129.3600,Closed - Charged-Off Collectible,Inactive,,,,,CUSTOM_FIELDS,3,1129.36,2024-11-04,N,,,0.00,0,0,,0.00,,1,0,0,1
122093,PB8B619144B03,0b9ed9cf-4454-6290-a6ba-b8b619144b03,Placed - Bounce,2024-11-25,2023-11-02,10189.2100,6622.9800,Closed - Charged-Off Collectible,Complete,,,,,CUSTOM_FIELDS,1,6622.98,2024-11-08,N,,,0.00,0,0,,0.00,,1,0,0,1
115408,P8344C1F54D14,1a964bd8-c353-9c0c-29bb-8344c1f54d14,Placed - Bounce,2024-11-25,2023-11-02,13634.6800,7217.3400,Closed - Charged-Off Collectible,Complete,,,,,CUSTOM_FIELDS,5,7217.34,2024-08-30,N,,,0.00,0,0,,0.00,,1,0,0,1
122065,PB231CF226578,9335a50c-a126-349b-dceb-b231cf226578,Placed - Bounce,2024-11-25,2023-11-02,11499.9500,7474.9700,Closed - Charged-Off Collectible,Complete,,,,,CUSTOM_FIELDS,1,7474.97,2024-10-22,N,,,0.00,0,0,,0.00,,1,0,0,1
118285,P8279E93C9022,a4c5fcdd-8cc7-0af7-5852-8279e93c9022,Placed - Bounce,2024-11-25,2023-11-02,16663.9800,3332.0000,Closed - Charged-Off Collectible,Active,,,,,CUSTOM_FIELDS,14,3332.00,2025-10-01,N,,,0.00,0,0,,0.00,,1,0,0,1
119840,PDC7AF6E35E7A,480bd282-5746-3974-1419-dc7af6e35e7a,Placed - Bounce,2024-11-25,2023-11-01,22764.1500,7967.4000,Closed - Charged-Off Collectible,Active,,,,,CUSTOM_FIELDS,12,7967.40,2025-09-24,N,,,0.00,0,0,,0.00,,1,0,0,1
122389,P9D9B28ED23B2,cc13f831-de65-7027-71a9-9d9b28ed23b2,Placed - Bounce,2024-11-19,2023-10-31,30270.4100,9082.0000,Closed - Settled in Full,Complete,2024-08-22,2024-08-26,9082.00,9082.00,"CUSTOM_FIELDS, DOCUMENTS, SUB_STATUS",1,9082.00,2024-08-26,N,,,0.00,0,0,,0.00,,1,0,0,1
119754,PA147F60BFC56,3e2fdcaa-ce97-2db2-c11d-a147f60bfc56,Placed - Bounce,2024-11-25,2023-10-31,4127.9600,722.3700,Closed - Charged-Off Collectible,Inactive,,,,,CUSTOM_FIELDS,3,722.37,2024-05-24,N,,,0.00,0,0,,0.00,,1,0,0,1
110265,P05ABBAC5B206,ff6acfc6-365b-c54d-1ba4-05abbac5b206,Placed - Bounce,2024-11-25,2023-10-31,6175.5000,200.0000,Closed - Charged-Off Collectible,Active,,,,,CUSTOM_FIELDS,2,200.00,2024-12-31,N,,,0.00,0,0,,0.00,,1,0,0,1
114650,PFB5E0C993A27,a49082a7-5e7f-d7e4-e2b4-fb5e0c993a27,Placed - Bounce,2024-11-19,2023-10-31,3699.0900,1109.7200,Closed - Charged-Off Collectible,Complete,,,,,CUSTOM_FIELDS,1,1109.72,2024-08-22,N,,,0.00,0,0,,0.00,,1,0,0,1
114079,PC9A33C4BE4F1,c11e956b-f1bc-518e-3a6d-c9a33c4be4f1,Placed - Bounce,2024-11-25,2023-10-30,11774.0600,3480.6400,Closed - Settled in Full,Complete,,2024-08-19,3480.64,3480.94,"CUSTOM_FIELDS, DOCUMENTS, SUB_STATUS",1,3480.64,2024-08-19,N,,,0.00,0,0,,0.00,,1,0,0,1
114115,PDB08F3045CA5,ca3f9a6a-0dd4-517b-372c-db08f3045ca5,Placed - Bounce,2024-11-25,2023-10-29,6783.7700,1860.0000,Closed - Charged-Off Collectible,Complete,,,,,CUSTOM_FIELDS,1,1860.00,2024-09-30,N,,,0.00,0,0,,0.00,,1,0,0,1
114465,P530895E3F2A6,d783448b-7c4e-90a4-0750-530895e3f2a6,Placed - Bounce,2024-11-25,2023-10-29,21970.8300,7680.0000,Closed - Charged-Off Collectible,Active,,,,,CUSTOM_FIELDS,12,7680.00,2025-09-29,N,,,0.00,0,0,,0.00,,1,0,0,1
119529,P386883620040,b1b46a01-3222-bf48-2cad-386883620040,Placed - Bounce,2024-11-25,2023-10-29,25008.3000,12504.1500,Closed - Charged-Off Collectible,Complete,,,,,CUSTOM_FIELDS,1,12504.15,2024-09-23,N,,,0.00,0,0,,0.00,,1,0,0,1
122912,PA42F2BDB4C1D,7cd11e7a-ce41-409d-8b59-a42f2bdb4c1d,Placed - Bounce,2024-11-25,2023-10-26,21808.1000,1272.1200,Closed - Charged-Off Collectible,Inactive,,,,,CUSTOM_FIELDS,2,1272.12,2024-02-29,N,,,0.00,0,0,,0.00,,1,0,0,1
121640,PF4317D3B357C,85051b99-ff19-9e13-3685-f4317d3b357c,Placed - Bounce,2024-11-25,2023-10-26,13626.5800,100.0000,Closed - Charged-Off Collectible,Inactive,,,,,CUSTOM_FIELDS,1,100.00,2024-07-08,N,,,0.00,0,0,,0.00,,1,0,0,1
113339,P31AB8E06455B,9adf3ae3-45ee-65b1-9831-31ab8e06455b,Placed - Bounce,2024-11-25,2023-10-26,4968.2900,2732.5600,Closed - Charged-Off Collectible,Complete,,,,,CUSTOM_FIELDS,1,2732.56,2024-09-30,N,,,0.00,0,0,,0.00,,1,0,0,1
109662,P3DB77D5A589C,b4921aa4-86e8-6545-e559-3db77d5a589c,Placed - Bounce,2024-11-25,2023-10-26,23118.7700,14893.6700,Closed - Charged-Off Collectible,Complete,,,,,CUSTOM_FIELDS,1,14893.67,2024-11-22,N,,,0.00,0,0,,0.00,,1,0,0,1
114003,PD22CD3EBFF33,247b1bc7-8c67-4896-6869-d22cd3ebff33,Placed - Bounce,2024-11-25,2023-10-26,2616.3300,1510.1800,Closed - Charged-Off Collectible,Complete,,,,,CUSTOM_FIELDS,1,1510.18,2024-11-26,N,,,0.00,0,0,,0.00,,1,0,0,1
113183,PF5FBE5737F82,2a05fa42-a9a3-9060-4a96-f5fbe5737f82,Placed - Bounce,2024-11-25,2023-10-25,4162.3000,200.0000,Closed - Charged-Off Collectible,Inactive,,,,,CUSTOM_FIELDS,1,200.00,2024-03-22,N,,,0.00,0,0,,0.00,,1,0,0,1
122415,P6BDED854D0EA,84bf4902-b256-9333-c2c5-6bded854d0ea,Placed - Bounce,2024-11-25,2023-10-24,23259.6300,4561.9100,Closed - Charged-Off Collectible,Active,,,,,CUSTOM_FIELDS,11,4561.91,2025-09-24,N,,,0.00,0,0,,0.00,,1,0,0,1
115906,PD414B58819BC,5fb77bad-181b-f1ff-0a75-d414b58819bc,Placed - Bounce,2024-11-25,2023-10-23,16675.4500,2525.0000,Closed - Charged-Off Collectible,Inactive,,,,,CUSTOM_FIELDS,3,2525.00,2024-10-18,N,,,0.00,0,0,,0.00,,1,0,0,1
120193,P512B9726A60A,c33ef51d-42af-519c-73de-512b9726a60a,Placed - Bounce,2024-11-25,2023-10-23,18344.7600,8255.1500,Closed - Charged-Off Collectible,Active,,,,,CUSTOM_FIELDS,12,8255.15,2025-07-24,N,,,0.00,0,0,,0.00,,1,0,0,1
108757,PEEFC9E4E98B3,cbe77a17-2f6b-a306-90fe-eefc9e4e98b3,Placed - Bounce,2024-11-25,2023-10-19,26381.6800,7077.8600,Closed - Charged-Off Collectible,Active,,,,,CUSTOM_FIELDS,6,7077.86,2024-12-10,N,,,0.00,0,0,,0.00,,1,0,0,1
123063,P7DAEFC29DF72,4970e5cd-cb11-8232-4e0c-7daefc29df72,Placed - Bounce,2024-11-25,2023-10-19,8981.1700,1500.0000,Closed - Charged-Off Collectible,Inactive,,,,,CUSTOM_FIELDS,5,1500.00,2024-03-24,N,,,0.00,0,0,,0.00,,1,0,0,1
120123,PBC57122DD841,c5911ac0-6884-aaee-628c-bc57122dd841,Placed - Bounce,2024-11-25,2023-10-18,13719.4500,2992.8100,Closed - Charged-Off Collectible,Active,,,,,CUSTOM_FIELDS,1,2992.81,2024-11-20,N,,,0.00,0,0,,0.00,,1,0,0,1
120607,PAE733EBA5DC6,76355508-9c5a-24c1-fcdb-ae733eba5dc6,Placed - Bounce,2024-11-25,2023-10-17,5777.6200,1000.0000,Closed - Charged-Off Collectible,Active,,,,,CUSTOM_FIELDS,5,1000.00,2024-12-21,N,,,0.00,0,0,,0.00,,1,0,0,1
118997,P147DC052463B,08addd4e-3f48-a228-0026-147dc052463b,Placed - Bounce,2024-11-25,2023-10-16,7229.4200,25.0000,Closed - Charged-Off Collectible,Inactive,,,,,CUSTOM_FIELDS,1,25.00,2024-04-19,N,,,0.00,0,0,,0.00,,1,0,0,1
116672,P6E1D7AE81E82,70ee03f3-01a5-725a-9152-6e1d7ae81e82,Placed - Bounce,2024-11-25,2023-10-16,5357.9000,1719.0200,Closed - Charged-Off Collectible,Active,,,,,CUSTOM_FIELDS,11,1719.02,2025-09-16,N,,,0.00,0,0,,0.00,,1,0,0,1
91479,P93A3F9F2630D,172f619a-f0fe-3077-96fc-93a3f9f2630d,Placed - Bounce,2025-06-18,2023-10-15,3845.8600,1792.0000,Closed - Charged-Off Collectible,Inactive,,,,,CUSTOM_FIELDS,8,1792.00,2024-06-25,N,,,0.00,0,0,,0.00,,1,0,0,1
113620,PC404056E48B4,68eef9cf-885e-52b9-be31-c404056e48b4,Placed - Bounce,2024-11-25,2023-10-15,2007.3300,1029.1300,Closed - Charged-Off Collectible,Active,,,,,CUSTOM_FIELDS,11,1029.13,2025-09-29,N,,,0.00,0,0,,0.00,,1,0,0,1
106951,P59E3EE369B89,67e3410a-9854-228a-5261-59e3ee369b89,Placed - Bounce,2024-11-25,2023-10-14,7654.7100,2296.4100,Closed - Charged-Off Collectible,Complete,,,,,CUSTOM_FIELDS,1,2296.41,2024-09-09,N,,,0.00,0,0,,0.00,,1,0,0,1
104398,P384CF5426C57,13c34c41-389b-1905-39de-384cf5426c57,Placed - Bounce,2024-11-25,2023-10-13,15414.5800,400.0000,Closed - Charged-Off Collectible,,,,,,CUSTOM_FIELDS,4,400.00,2024-01-17,N,,,0.00,0,0,,0.00,,1,0,0,1
123208,P207DCCA029AE,ffe86caa-bbe2-42db-986d-207dcca029ae,Placed - Bounce,2024-11-25,2023-10-12,13378.3000,8695.8900,Closed - Charged-Off Collectible,Complete,,,,,CUSTOM_FIELDS,1,8695.89,2024-10-16,N,,,0.00,0,0,,0.00,,1,0,0,1
114656,P5F69FFDDC0F8,354980dd-7ac9-181a-3d3c-5f69ffddc0f8,Placed - Bounce,2024-11-25,2023-10-12,22226.1600,926.0700,Closed - Charged-Off Collectible,Inactive,,,,,CUSTOM_FIELDS,3,926.07,2024-07-28,N,,,0.00,0,0,,0.00,,1,0,0,1
123887,P43017F98775A,9bf96216-5844-224e-836c-43017f98775a,Placed - Bounce,2024-11-25,2023-10-08,32664.1000,8333.3000,Closed - Charged-Off Collectible,Active,,,,,CUSTOM_FIELDS,10,8333.30,2025-08-01,N,,,0.00,0,0,,0.00,,1,0,0,1
118091,P3816EE590938,d0a2d6c7-8c07-ba67-a2b7-3816ee590938,Placed - Bounce,2024-11-25,2023-10-07,10244.5300,2288.0000,Closed - Charged-Off Collectible,Active,,,,,CUSTOM_FIELDS,10,2288.00,2025-09-16,N,,,0.00,0,0,,0.00,,1,0,0,1
112378,PE6E2C3A27D5E,df6520ca-6bc0-e90d-9518-e6e2c3a27d5e,Placed - Bounce,2024-11-25,2023-10-07,3114.6300,545.0700,Closed - Charged-Off Collectible,Active,,,,,CUSTOM_FIELDS,3,545.07,2024-12-04,N,,,0.00,0,0,,0.00,,1,0,0,1
121244,PA51CF0AC0F10,9480e728-6797-33a9-30fd-a51cf0ac0f10,Placed - Bounce,2024-11-25,2023-10-07,20429.4800,8287.5000,Closed - Charged-Off Collectible,Active,,,,,CUSTOM_FIELDS,12,7650.00,2025-09-15,N,,,0.00,0,0,,0.00,,1,0,0,1
109228,P0A1B4DCD43F1,1b1ab0a1-bae5-6875-a5ed-0a1b4dcd43f1,Placed - Bounce,2024-11-25,2023-10-06,18446.8400,538.0300,Closed - Charged-Off Collectible,Inactive,,,,,CUSTOM_FIELDS,2,538.03,2024-07-03,N,,,0.00,0,0,,0.00,,1,0,0,1
123968,P705DC9426D1C,3c0579ec-78a6-b100-82eb-705dc9426d1c,Placed - Bounce,2024-11-25,2023-10-05,23975.4800,11188.5600,Closed - Charged-Off Collectible,Inactive,,,,,CUSTOM_FIELDS,8,11188.56,2024-07-26,N,,,0.00,0,0,,0.00,,1,0,0,1
105193,PCF48A77C15A2,43af1270-dd50-8764-a594-cf48a77c15a2,Placed - Bounce,2024-11-25,2023-10-03,3267.0700,1900.0000,Closed - Charged-Off Collectible,Active,,,,,CUSTOM_FIELDS,10,1900.00,2025-07-14,N,,,0.00,0,0,,0.00,,1,0,0,1
121039,PBFDFE03FD04A,6e74a2ea-5283-7203-b02d-bfdfe03fd04a,Placed - Bounce,2024-11-25,2023-09-30,17992.1400,11694.8900,Closed - Charged-Off Collectible,Complete,,,,,CUSTOM_FIELDS,1,11694.89,2024-09-03,N,,,0.00,0,0,,0.00,,1,0,0,1
